state,country,lat,long,date,confirmed
,Estonia,58.5953,25.0136,3/28/20,645
,Eswatini,-26.5225,31.4659,3/28/20,9
,Ethiopia,9.145,40.4897,3/28/20,16
,Fiji,-17.7134,178.065,3/28/20,5
,Finland,64.0,26.0,3/28/20,1167
French Guiana,France,3.9339,-53.1258,3/28/20,28
French Polynesia,France,-17.6797,149.4068,3/28/20,30
Guadeloupe,France,16.25,-61.5833,3/28/20,102
Mayotte,France,-12.8275,45.1662,3/28/20,63
New Caledonia,France,-20.9043,165.618,3/28/20,15
Reunion,France,-21.1351,55.2471,3/28/20,183
Saint Barthelemy,France,17.9,-62.8333,3/28/20,5
St Martin,France,18.0708,-63.0501,3/28/20,11
Martinique,France,14.6415,-61.0242,3/28/20,93
,France,46.2276,2.2137,3/28/20,37575
,Gabon,-0.8037,11.6094,3/28/20,7
,Gambia,13.4432,-15.3101,3/28/20,3
,Georgia,42.3154,43.3569,3/28/20,90
,Germany,51.0,9.0,3/28/20,57695
,Ghana,7.9465,-1.0232,3/28/20,141
,Greece,39.0742,21.8243,3/28/20,1061
,Guatemala,15.7835,-90.2308,3/28/20,34
,Guinea,9.9456,-9.6966,3/28/20,8
,Guyana,5.0,-58.75,3/28/20,8
,Haiti,18.9712,-72.2852,3/28/20,8
,Holy See,41.9029,12.4534,3/28/20,6
,Honduras,15.2,-86.2419,3/28/20,95
,Hungary,47.1625,19.5033,3/28/20,343
,Iceland,64.9631,-19.0208,3/28/20,963
,India,21.0,78.0,3/28/20,987
,Indonesia,-0.7893,113.9213,3/28/20,1155
,Iran,32.0,53.0,3/28/20,35408
,Iraq,33.0,44.0,3/28/20,506
,Ireland,53.1424,-7.6921,3/28/20,2415
,Israel,31.0,35.0,3/28/20,3619
,Italy,43.0,12.0,3/28/20,92472
,Jamaica,18.1096,-77.2975,3/28/20,30
,Japan,36.0,138.0,3/28/20,1693
,Jordan,31.24,36.51,3/28/20,246
,Kazakhstan,48.0196,66.9237,3/28/20,228
,Kenya,-0.0236,37.9062,3/28/20,38
,South Korea,36.0,128.0,3/28/20,9478
,Kuwait,29.5,47.75,3/28/20,235
,Kyrgyzstan,41.2044,74.7661,3/28/20,58
,Latvia,56.8796,24.6032,3/28/20,305
,Lebanon,33.8547,35.8623,3/28/20,412
,Liberia,6.4281,-9.4295,3/28/20,3
,Liechtenstein,47.14,9.55,3/28/20,56
,Lithuania,55.1694,23.8813,3/28/20,394
,Luxembourg,49.8153,6.1296,3/28/20,1831
,Madagascar,-18.7669,46.8691,3/28/20,26
,Malaysia,2.5,112.5,3/28/20,2320
,Maldives,3.2028,73.2207,3/28/20,16
,Malta,35.9375,14.3754,3/28/20,149
,Mauritania,21.0079,10.9408,3/28/20,5
,Mauritius,-20.2,57.5,3/28/20,102
,Mexico,23.6345,-102.5528,3/28/20,848
,Moldova,47.4116,28.3699,3/28/20,231
,Monaco,43.7333,7.4167,3/28/20,42
,Mongolia,46.8625,103.8467,3/28/20,12
,Montenegro,42.5,19.3,3/28/20,84
,Morocco,31.7917,-7.0926,3/28/20,402
,Namibia,-22.9576,18.4904,3/28/20,8
,Nepal,28.1667,84.25,3/28/20,5
Aruba,Netherlands,12.5186,-70.0358,3/28/20,46
Curacao,Netherlands,12.1696,-68.99,3/28/20,8
Sint Maarten,Netherlands,18.0425,-63.0548,3/28/20,3
,Netherlands,52.1326,5.2913,3/28/20,9762
,New Zealand,-40.9006,174.886,3/28/20,451
,Nicaragua,12.8654,-85.2072,3/28/20,4
,Niger,17.6078,8.0817,3/28/20,10
,Nigeria,9.082,8.6753,3/28/20,89
,North Macedonia,41.6086,21.7453,3/28/20,241
,Norway,60.472,8.4689,3/28/20,4015
,Oman,21.0,57.0,3/28/20,152
,Pakistan,30.3753,69.3451,3/28/20,1495
,Panama,8.538,-80.7821,3/28/20,786
,Papua New Guinea,-6.315,143.9555,3/28/20,1
,Paraguay,-23.4425,-58.4438,3/28/20,56
,Peru,-9.19,-75.0152,3/28/20,671
,Philippines,13.0,122.0,3/28/20,1075
,Poland,51.9194,19.1451,3/28/20,1638
,Portugal,39.3999,-8.2245,3/28/20,5170
,Qatar,25.3548,51.1839,3/28/20,590
,Romania,45.9432,24.9668,3/28/20,1452
,Russia,60.0,90.0,3/28/20,1264
,Rwanda,-1.9403,29.8739,3/28/20,60
,Saint Lucia,13.9094,-60.9789,3/28/20,3
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/28/20,1
,San Marino,43.9424,12.4578,3/28/20,224
,Saudi Arabia,24.0,45.0,3/28/20,1203
,Senegal,14.4974,-14.4524,3/28/20,130
,Serbia,44.0165,21.0059,3/28/20,659
,Seychelles,-4.6796,55.492,3/28/20,8
,Singapore,1.2833,103.8333,3/28/20,802
,Slovakia,48.669,19.699,3/28/20,292
,Slovenia,46.1512,14.9955,3/28/20,684
,Somalia,5.1521,46.1996,3/28/20,3
,South Africa,-30.5595,22.9375,3/28/20,1187
,Spain,40.0,-4.0,3/28/20,73235
,Sri Lanka,7.0,81.0,3/28/20,113
,Sudan,12.8628,30.2176,3/28/20,5
,Suriname,3.9193,-56.0278,3/28/20,8
,Sweden,63.0,16.0,3/28/20,3447
,Switzerland,46.8182,8.2275,3/28/20,14076
,Taiwan*,23.7,121.0,3/28/20,283
,Tanzania,-6.369,34.8888,3/28/20,14
,Thailand,15.0,101.0,3/28/20,1245
,Togo,8.6195,0.8248,3/28/20,25
,Trinidad and Tobago,10.6918,-61.2225,3/28/20,74
,Tunisia,34.0,9.0,3/28/20,278
,Turkey,38.9637,35.2433,3/28/20,7402
,Uganda,1.0,32.0,3/28/20,30
,Ukraine,48.3794,31.1656,3/28/20,356
,United Arab Emirates,24.0,54.0,3/28/20,468
Bermuda,United Kingdom,32.3078,-64.7505,3/28/20,17
Cayman Islands,United Kingdom,19.3133,-81.2546,3/28/20,8
Channel Islands,United Kingdom,49.3723,-2.3644,3/28/20,97
Gibraltar,United Kingdom,36.1408,-5.3536,3/28/20,56
Isle of Man,United Kingdom,54.2361,-4.5481,3/28/20,32
Montserrat,United Kingdom,16.7425,-62.1874,3/28/20,5
,United Kingdom,55.3781,-3.4360000000000004,3/28/20,17089
,Uruguay,-32.5228,-55.7658,3/28/20,274
,US,37.0902,-95.7129,3/28/20,121465
,Uzbekistan,41.3775,64.5853,3/28/20,104
,Venezuela,6.4238,-66.5897,3/28/20,119
,Vietnam,16.0,108.0,3/28/20,174
,Zambia,-15.4167,28.2833,3/28/20,28
,Zimbabwe,-20.0,30.0,3/28/20,7
Diamond Princess,Canada,0.0,0.0,3/28/20,0
,Dominica,15.415,-61.371,3/28/20,11
,Grenada,12.1165,-61.679,3/28/20,7
,Mozambique,-18.665695,35.529562,3/28/20,8
,Syria,34.802075,38.99681500000001,3/28/20,5
,Timor-Leste,-8.874217,125.727539,3/28/20,1
,Belize,13.1939,-59.5432,3/28/20,2
Recovered,Canada,0.0,0.0,3/28/20,0
,Laos,19.85627,102.495496,3/28/20,8
,Libya,26.3351,17.228331,3/28/20,3
,West Bank and Gaza,31.9522,35.2332,3/28/20,98
,Guinea-Bissau,11.8037,-15.1804,3/28/20,2
,Mali,17.570692,-3.996166000000001,3/28/20,18
,Saint Kitts and Nevis,17.357822,-62.782998,3/28/20,2
Northwest Territories,Canada,64.8255,-124.8457,3/28/20,1
Yukon,Canada,64.2823,-135.0,3/28/20,4
,Kosovo,42.602636,20.902977,3/28/20,91
,Burma,21.9162,95.956,3/28/20,8
Anguilla,United Kingdom,18.2206,-63.0686,3/28/20,2
British Virgin Islands,United Kingdom,18.4207,-64.64,3/28/20,2
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,3/28/20,4
,MS Zaandam,0.0,0.0,3/28/20,2
,Botswana,-22.3285,24.6849,3/28/20,0
,Burundi,-3.3731,29.9189,3/28/20,0
,Sierra Leone,8.460555000000001,-11.779889,3/28/20,0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/28/20,0
,Malawi,-13.254307999999998,34.301525,3/28/20,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/28/20,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,3/28/20,0
,South Sudan,6.877000000000002,31.307,3/28/20,0
,Western Sahara,24.2155,-12.8858,3/28/20,0
,Sao Tome and Principe,0.18636,6.613081,3/28/20,0
,Yemen,15.552727,48.516388,3/28/20,0
,Comoros,-11.6455,43.3333,3/28/20,0
,Tajikistan,38.861034000000004,71.276093,3/28/20,0
,Afghanistan,33.0,65.0,3/29/20,120
,Albania,41.1533,20.1683,3/29/20,212
,Algeria,28.0339,1.6596,3/29/20,511
,Andorra,42.5063,1.5218,3/29/20,334
,Angola,-11.2027,17.8739,3/29/20,7
,Antigua and Barbuda,17.0608,-61.7964,3/29/20,7
,Argentina,-38.4161,-63.6167,3/29/20,745
,Armenia,40.0691,45.0382,3/29/20,424
Australian Capital Territory,Australia,-35.4735,149.0124,3/29/20,77
New South Wales,Australia,-33.8688,151.2093,3/29/20,1791
Northern Territory,Australia,-12.4634,130.8456,3/29/20,15
Queensland,Australia,-28.0167,153.4,3/29/20,656
South Australia,Australia,-34.9285,138.6007,3/29/20,299
Tasmania,Australia,-41.4545,145.9707,3/29/20,66
Victoria,Australia,-37.8136,144.9631,3/29/20,769
Western Australia,Australia,-31.9505,115.8605,3/29/20,311
,Austria,47.5162,14.5501,3/29/20,8788
,Azerbaijan,40.1431,47.5769,3/29/20,209
,Bahamas,25.0343,-77.3963,3/29/20,11
,Bahrain,26.0275,50.55,3/29/20,499
,Bangladesh,23.685,90.3563,3/29/20,48
,Barbados,13.1939,-59.5432,3/29/20,33
,Belarus,53.7098,27.9534,3/29/20,94
,Belgium,50.8333,4.0,3/29/20,10836
,Benin,9.3077,2.3158,3/29/20,6
,Bhutan,27.5142,90.4336,3/29/20,4
,Bolivia,-16.2902,-63.5887,3/29/20,81
,Bosnia and Herzegovina,43.9159,17.6791,3/29/20,323
,Brazil,-14.235,-51.9253,3/29/20,4256
,Brunei,4.5353,114.7277,3/29/20,126
,Bulgaria,42.7339,25.4858,3/29/20,346
,Burkina Faso,12.2383,-1.5616,3/29/20,222
,Cabo Verde,16.5388,-23.0418,3/29/20,6
,Cambodia,11.55,104.9167,3/29/20,103
,Cameroon,3.848,11.5021,3/29/20,139
Alberta,Canada,53.9333,-116.5765,3/29/20,621
British Columbia,Canada,49.2827,-123.1207,3/29/20,884
Grand Princess,Canada,37.6489,-122.6655,3/29/20,13
Manitoba,Canada,53.7609,-98.8139,3/29/20,72
New Brunswick,Canada,46.5653,-66.4619,3/29/20,66
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/29/20,135
Nova Scotia,Canada,44.682,-63.7443,3/29/20,122
Ontario,Canada,51.2538,-85.3232,3/29/20,1355
Prince Edward Island,Canada,46.5107,-63.4168,3/29/20,11
Quebec,Canada,52.9399,-73.5491,3/29/20,2840
Saskatchewan,Canada,52.9399,-106.4509,3/29/20,156
,Central African Republic,6.6111,20.9394,3/29/20,3
,Chad,15.4542,18.7322,3/29/20,3
,Chile,-35.6751,-71.543,3/29/20,2139
Anhui,China,31.8257,117.2264,3/29/20,990
Beijing,China,40.1824,116.4142,3/29/20,577
Chongqing,China,30.0572,107.874,3/29/20,579
Fujian,China,26.0789,117.9874,3/29/20,338
Gansu,China,37.8099,101.0583,3/29/20,138
Guangdong,China,23.3417,113.4244,3/29/20,1475
Guangxi,China,23.8298,108.7881,3/29/20,254
Guizhou,China,26.8154,106.8748,3/29/20,146
Hainan,China,19.1959,109.7453,3/29/20,168
Hebei,China,39.549,116.1306,3/29/20,319
Heilongjiang,China,47.862,127.7615,3/29/20,484
Henan,China,33.882,113.614,3/29/20,1276
Hong Kong,China,22.3,114.2,3/29/20,641
Hubei,China,30.9756,112.2707,3/29/20,67801
Hunan,China,27.6104,111.7088,3/29/20,1018
Inner Mongolia,China,44.0935,113.9448,3/29/20,95
Jiangsu,China,32.9711,119.455,3/29/20,644
Jiangxi,China,27.614,115.7221,3/29/20,937
Jilin,China,43.6661,126.1923,3/29/20,98
Liaoning,China,41.2956,122.6085,3/29/20,134
Macau,China,22.1667,113.55,3/29/20,37
Ningxia,China,37.2692,106.1655,3/29/20,75
Qinghai,China,35.7452,95.9956,3/29/20,18
Shaanxi,China,35.1917,108.8701,3/29/20,253
Shandong,China,36.3427,118.1498,3/29/20,772
Shanghai,China,31.202,121.4491,3/29/20,492
Shanxi,China,37.5777,112.2922,3/29/20,136
Sichuan,China,30.6171,102.7103,3/29/20,550
Tianjin,China,39.3054,117.323,3/29/20,166
Tibet,China,31.6927,88.0924,3/29/20,1
Xinjiang,China,41.1129,85.2401,3/29/20,76
Yunnan,China,24.974,101.487,3/29/20,180
Zhejiang,China,29.1832,120.0934,3/29/20,1254
,Colombia,4.5709,-74.2973,3/29/20,702
,Congo (Brazzaville),-4.0383,21.7587,3/29/20,19
,Congo (Kinshasa),-4.0383,21.7587,3/29/20,65
,Costa Rica,9.7489,-83.7534,3/29/20,314
,Cote d'Ivoire,7.54,-5.5471,3/29/20,165
,Croatia,45.1,15.2,3/29/20,713
,Diamond Princess,0.0,0.0,3/29/20,712
,Cuba,22.0,-80.0,3/29/20,139
,Cyprus,35.1264,33.4299,3/29/20,214
,Czechia,49.8175,15.473,3/29/20,2817
Faroe Islands,Denmark,61.8926,-6.9118,3/29/20,159
Greenland,Denmark,71.7069,-42.6043,3/29/20,10
,Denmark,56.2639,9.5018,3/29/20,2395
,Djibouti,11.8251,42.5903,3/29/20,18
,Dominican Republic,18.7357,-70.1627,3/29/20,859
,Ecuador,-1.8312,-78.1834,3/29/20,1924
,Egypt,26.0,30.0,3/29/20,609
,El Salvador,13.7942,-88.8965,3/29/20,24
,Equatorial Guinea,1.5,10.0,3/29/20,12
,Eritrea,15.1794,39.7823,3/29/20,12
,Estonia,58.5953,25.0136,3/29/20,679
,Eswatini,-26.5225,31.4659,3/29/20,9
,Ethiopia,9.145,40.4897,3/29/20,21
,Fiji,-17.7134,178.065,3/29/20,5
,Finland,64.0,26.0,3/29/20,1240
French Guiana,France,3.9339,-53.1258,3/29/20,28
French Polynesia,France,-17.6797,149.4068,3/29/20,30
Guadeloupe,France,16.25,-61.5833,3/29/20,106
Mayotte,France,-12.8275,45.1662,3/29/20,63
New Caledonia,France,-20.9043,165.618,3/29/20,15
Reunion,France,-21.1351,55.2471,3/29/20,183
Saint Barthelemy,France,17.9,-62.8333,3/29/20,5
St Martin,France,18.0708,-63.0501,3/29/20,11
Martinique,France,14.6415,-61.0242,3/29/20,93
,France,46.2276,2.2137,3/29/20,40174
,Gabon,-0.8037,11.6094,3/29/20,7
,Gambia,13.4432,-15.3101,3/29/20,4
,Georgia,42.3154,43.3569,3/29/20,91
,Germany,51.0,9.0,3/29/20,62095
,Ghana,7.9465,-1.0232,3/29/20,152
,Greece,39.0742,21.8243,3/29/20,1156
,Guatemala,15.7835,-90.2308,3/29/20,34
,Guinea,9.9456,-9.6966,3/29/20,16
,Guyana,5.0,-58.75,3/29/20,8
,Haiti,18.9712,-72.2852,3/29/20,15
,Holy See,41.9029,12.4534,3/29/20,6
,Honduras,15.2,-86.2419,3/29/20,110
,Hungary,47.1625,19.5033,3/29/20,408
,Iceland,64.9631,-19.0208,3/29/20,1020
,India,21.0,78.0,3/29/20,1024
,Indonesia,-0.7893,113.9213,3/29/20,1285
,Iran,32.0,53.0,3/29/20,38309
,Iraq,33.0,44.0,3/29/20,547
,Ireland,53.1424,-7.6921,3/29/20,2615
,Israel,31.0,35.0,3/29/20,4247
,Italy,43.0,12.0,3/29/20,97689
,Jamaica,18.1096,-77.2975,3/29/20,32
,Japan,36.0,138.0,3/29/20,1866
,Jordan,31.24,36.51,3/29/20,259
,Kazakhstan,48.0196,66.9237,3/29/20,284
,Kenya,-0.0236,37.9062,3/29/20,42
,South Korea,36.0,128.0,3/29/20,9583
,Kuwait,29.5,47.75,3/29/20,255
,Kyrgyzstan,41.2044,74.7661,3/29/20,84
,Latvia,56.8796,24.6032,3/29/20,347
,Lebanon,33.8547,35.8623,3/29/20,438
,Liberia,6.4281,-9.4295,3/29/20,3
,Liechtenstein,47.14,9.55,3/29/20,56
,Lithuania,55.1694,23.8813,3/29/20,460
,Luxembourg,49.8153,6.1296,3/29/20,1950
,Madagascar,-18.7669,46.8691,3/29/20,39
,Malaysia,2.5,112.5,3/29/20,2470
,Maldives,3.2028,73.2207,3/29/20,17
,Malta,35.9375,14.3754,3/29/20,151
,Mauritania,21.0079,10.9408,3/29/20,5
,Mauritius,-20.2,57.5,3/29/20,107
,Mexico,23.6345,-102.5528,3/29/20,993
,Moldova,47.4116,28.3699,3/29/20,263
,Monaco,43.7333,7.4167,3/29/20,46
,Mongolia,46.8625,103.8467,3/29/20,12
,Montenegro,42.5,19.3,3/29/20,85
,Morocco,31.7917,-7.0926,3/29/20,479
,Namibia,-22.9576,18.4904,3/29/20,11
,Nepal,28.1667,84.25,3/29/20,5
Aruba,Netherlands,12.5186,-70.0358,3/29/20,50
Curacao,Netherlands,12.1696,-68.99,3/29/20,8
Sint Maarten,Netherlands,18.0425,-63.0548,3/29/20,6
,Netherlands,52.1326,5.2913,3/29/20,10866
,New Zealand,-40.9006,174.886,3/29/20,514
,Nicaragua,12.8654,-85.2072,3/29/20,4
,Niger,17.6078,8.0817,3/29/20,18
,Nigeria,9.082,8.6753,3/29/20,111
,North Macedonia,41.6086,21.7453,3/29/20,259
,Norway,60.472,8.4689,3/29/20,4284
,Oman,21.0,57.0,3/29/20,167
,Pakistan,30.3753,69.3451,3/29/20,1597
,Panama,8.538,-80.7821,3/29/20,901
,Papua New Guinea,-6.315,143.9555,3/29/20,1
,Paraguay,-23.4425,-58.4438,3/29/20,59
,Peru,-9.19,-75.0152,3/29/20,852
,Philippines,13.0,122.0,3/29/20,1418
,Poland,51.9194,19.1451,3/29/20,1862
,Portugal,39.3999,-8.2245,3/29/20,5962
,Qatar,25.3548,51.1839,3/29/20,634
,Romania,45.9432,24.9668,3/29/20,1815
,Russia,60.0,90.0,3/29/20,1534
,Rwanda,-1.9403,29.8739,3/29/20,70
,Saint Lucia,13.9094,-60.9789,3/29/20,9
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/29/20,1
,San Marino,43.9424,12.4578,3/29/20,224
,Saudi Arabia,24.0,45.0,3/29/20,1299
,Senegal,14.4974,-14.4524,3/29/20,142
,Serbia,44.0165,21.0059,3/29/20,741
,Seychelles,-4.6796,55.492,3/29/20,8
,Singapore,1.2833,103.8333,3/29/20,844
,Slovakia,48.669,19.699,3/29/20,314
,Slovenia,46.1512,14.9955,3/29/20,730
,Somalia,5.1521,46.1996,3/29/20,3
,South Africa,-30.5595,22.9375,3/29/20,1280
,Spain,40.0,-4.0,3/29/20,80110
,Sri Lanka,7.0,81.0,3/29/20,117
,Sudan,12.8628,30.2176,3/29/20,6
,Suriname,3.9193,-56.0278,3/29/20,8
,Sweden,63.0,16.0,3/29/20,3700
,Switzerland,46.8182,8.2275,3/29/20,14829
,Taiwan*,23.7,121.0,3/29/20,298
,Tanzania,-6.369,34.8888,3/29/20,14
,Thailand,15.0,101.0,3/29/20,1388
,Togo,8.6195,0.8248,3/29/20,25
,Trinidad and Tobago,10.6918,-61.2225,3/29/20,78
,Tunisia,34.0,9.0,3/29/20,312
,Turkey,38.9637,35.2433,3/29/20,9217
,Uganda,1.0,32.0,3/29/20,33
,Ukraine,48.3794,31.1656,3/29/20,475
,United Arab Emirates,24.0,54.0,3/29/20,570
Bermuda,United Kingdom,32.3078,-64.7505,3/29/20,22
Cayman Islands,United Kingdom,19.3133,-81.2546,3/29/20,8
Channel Islands,United Kingdom,49.3723,-2.3644,3/29/20,108
Gibraltar,United Kingdom,36.1408,-5.3536,3/29/20,65
Isle of Man,United Kingdom,54.2361,-4.5481,3/29/20,42
Montserrat,United Kingdom,16.7425,-62.1874,3/29/20,5
,United Kingdom,55.3781,-3.4360000000000004,3/29/20,19522
,Uruguay,-32.5228,-55.7658,3/29/20,304
,US,37.0902,-95.7129,3/29/20,140909
,Uzbekistan,41.3775,64.5853,3/29/20,144
,Venezuela,6.4238,-66.5897,3/29/20,119
,Vietnam,16.0,108.0,3/29/20,188
,Zambia,-15.4167,28.2833,3/29/20,29
,Zimbabwe,-20.0,30.0,3/29/20,7
Diamond Princess,Canada,0.0,0.0,3/29/20,0
,Dominica,15.415,-61.371,3/29/20,11
,Grenada,12.1165,-61.679,3/29/20,9
,Mozambique,-18.665695,35.529562,3/29/20,8
,Syria,34.802075,38.99681500000001,3/29/20,9
,Timor-Leste,-8.874217,125.727539,3/29/20,1
,Belize,13.1939,-59.5432,3/29/20,2
Recovered,Canada,0.0,0.0,3/29/20,0
,Laos,19.85627,102.495496,3/29/20,8
,Libya,26.3351,17.228331,3/29/20,8
,West Bank and Gaza,31.9522,35.2332,3/29/20,109
,Guinea-Bissau,11.8037,-15.1804,3/29/20,2
,Mali,17.570692,-3.996166000000001,3/29/20,18
,Saint Kitts and Nevis,17.357822,-62.782998,3/29/20,2
Northwest Territories,Canada,64.8255,-124.8457,3/29/20,1
Yukon,Canada,64.2823,-135.0,3/29/20,4
,Kosovo,42.602636,20.902977,3/29/20,94
,Burma,21.9162,95.956,3/29/20,10
Anguilla,United Kingdom,18.2206,-63.0686,3/29/20,2
British Virgin Islands,United Kingdom,18.4207,-64.64,3/29/20,2
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,3/29/20,4
,MS Zaandam,0.0,0.0,3/29/20,2
,Botswana,-22.3285,24.6849,3/29/20,0
,Burundi,-3.3731,29.9189,3/29/20,0
,Sierra Leone,8.460555000000001,-11.779889,3/29/20,0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/29/20,0
,Malawi,-13.254307999999998,34.301525,3/29/20,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/29/20,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,3/29/20,0
,South Sudan,6.877000000000002,31.307,3/29/20,0
,Western Sahara,24.2155,-12.8858,3/29/20,0
,Sao Tome and Principe,0.18636,6.613081,3/29/20,0
,Yemen,15.552727,48.516388,3/29/20,0
,Comoros,-11.6455,43.3333,3/29/20,0
,Tajikistan,38.861034000000004,71.276093,3/29/20,0
,Afghanistan,33.0,65.0,3/30/20,170
,Albania,41.1533,20.1683,3/30/20,223
,Algeria,28.0339,1.6596,3/30/20,584
,Andorra,42.5063,1.5218,3/30/20,370
,Angola,-11.2027,17.8739,3/30/20,7
,Antigua and Barbuda,17.0608,-61.7964,3/30/20,7
,Argentina,-38.4161,-63.6167,3/30/20,820
,Armenia,40.0691,45.0382,3/30/20,482
Australian Capital Territory,Australia,-35.4735,149.0124,3/30/20,78
New South Wales,Australia,-33.8688,151.2093,3/30/20,2032
Northern Territory,Australia,-12.4634,130.8456,3/30/20,15
Queensland,Australia,-28.0167,153.4,3/30/20,689
South Australia,Australia,-34.9285,138.6007,3/30/20,305
Tasmania,Australia,-41.4545,145.9707,3/30/20,66
Victoria,Australia,-37.8136,144.9631,3/30/20,821
Western Australia,Australia,-31.9505,115.8605,3/30/20,355
,Austria,47.5162,14.5501,3/30/20,9618
,Azerbaijan,40.1431,47.5769,3/30/20,273
,Bahamas,25.0343,-77.3963,3/30/20,14
,Bahrain,26.0275,50.55,3/30/20,515
,Bangladesh,23.685,90.3563,3/30/20,49
,Barbados,13.1939,-59.5432,3/30/20,33
,Belarus,53.7098,27.9534,3/30/20,152
,Belgium,50.8333,4.0,3/30/20,11899
,Benin,9.3077,2.3158,3/30/20,6
,Bhutan,27.5142,90.4336,3/30/20,4
,Bolivia,-16.2902,-63.5887,3/30/20,97
,Bosnia and Herzegovina,43.9159,17.6791,3/30/20,368
,Brazil,-14.235,-51.9253,3/30/20,4579
,Brunei,4.5353,114.7277,3/30/20,127
,Bulgaria,42.7339,25.4858,3/30/20,359
,Burkina Faso,12.2383,-1.5616,3/30/20,246
,Cabo Verde,16.5388,-23.0418,3/30/20,6
,Cambodia,11.55,104.9167,3/30/20,107
,Cameroon,3.848,11.5021,3/30/20,139
Alberta,Canada,53.9333,-116.5765,3/30/20,661
British Columbia,Canada,49.2827,-123.1207,3/30/20,970
Grand Princess,Canada,37.6489,-122.6655,3/30/20,13
Manitoba,Canada,53.7609,-98.8139,3/30/20,96
New Brunswick,Canada,46.5653,-66.4619,3/30/20,68
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/30/20,148
Nova Scotia,Canada,44.682,-63.7443,3/30/20,127
Ontario,Canada,51.2538,-85.3232,3/30/20,1706
Prince Edward Island,Canada,46.5107,-63.4168,3/30/20,18
Quebec,Canada,52.9399,-73.5491,3/30/20,3430
Saskatchewan,Canada,52.9399,-106.4509,3/30/20,156
,Central African Republic,6.6111,20.9394,3/30/20,3
,Chad,15.4542,18.7322,3/30/20,5
,Chile,-35.6751,-71.543,3/30/20,2449
Anhui,China,31.8257,117.2264,3/30/20,990
Beijing,China,40.1824,116.4142,3/30/20,577
Chongqing,China,30.0572,107.874,3/30/20,579
Fujian,China,26.0789,117.9874,3/30/20,340
Gansu,China,37.8099,101.0583,3/30/20,138
Guangdong,China,23.3417,113.4244,3/30/20,1484
Guangxi,China,23.8298,108.7881,3/30/20,254
Guizhou,China,26.8154,106.8748,3/30/20,146
Hainan,China,19.1959,109.7453,3/30/20,168
Hebei,China,39.549,116.1306,3/30/20,321
Heilongjiang,China,47.862,127.7615,3/30/20,484
Henan,China,33.882,113.614,3/30/20,1276
Hong Kong,China,22.3,114.2,3/30/20,682
Hubei,China,30.9756,112.2707,3/30/20,67801
Hunan,China,27.6104,111.7088,3/30/20,1018
Inner Mongolia,China,44.0935,113.9448,3/30/20,97
Jiangsu,China,32.9711,119.455,3/30/20,645
Jiangxi,China,27.614,115.7221,3/30/20,937
Jilin,China,43.6661,126.1923,3/30/20,98
Liaoning,China,41.2956,122.6085,3/30/20,136
Macau,China,22.1667,113.55,3/30/20,38
Ningxia,China,37.2692,106.1655,3/30/20,75
Qinghai,China,35.7452,95.9956,3/30/20,18
Shaanxi,China,35.1917,108.8701,3/30/20,253
Shandong,China,36.3427,118.1498,3/30/20,773
Shanghai,China,31.202,121.4491,3/30/20,498
Shanxi,China,37.5777,112.2922,3/30/20,136
Sichuan,China,30.6171,102.7103,3/30/20,550
Tianjin,China,39.3054,117.323,3/30/20,174
Tibet,China,31.6927,88.0924,3/30/20,1
Xinjiang,China,41.1129,85.2401,3/30/20,76
Yunnan,China,24.974,101.487,3/30/20,180
Zhejiang,China,29.1832,120.0934,3/30/20,1255
,Colombia,4.5709,-74.2973,3/30/20,798
,Congo (Brazzaville),-4.0383,21.7587,3/30/20,19
,Congo (Kinshasa),-4.0383,21.7587,3/30/20,81
,Costa Rica,9.7489,-83.7534,3/30/20,330
,Cote d'Ivoire,7.54,-5.5471,3/30/20,168
,Croatia,45.1,15.2,3/30/20,790
,Diamond Princess,0.0,0.0,3/30/20,712
,Cuba,22.0,-80.0,3/30/20,170
,Cyprus,35.1264,33.4299,3/30/20,230
,Czechia,49.8175,15.473,3/30/20,3001
Faroe Islands,Denmark,61.8926,-6.9118,3/30/20,168
Greenland,Denmark,71.7069,-42.6043,3/30/20,10
,Denmark,56.2639,9.5018,3/30/20,2577
,Djibouti,11.8251,42.5903,3/30/20,18
,Dominican Republic,18.7357,-70.1627,3/30/20,901
,Ecuador,-1.8312,-78.1834,3/30/20,1962
,Egypt,26.0,30.0,3/30/20,656
,El Salvador,13.7942,-88.8965,3/30/20,30
,Equatorial Guinea,1.5,10.0,3/30/20,12
,Eritrea,15.1794,39.7823,3/30/20,12
,Estonia,58.5953,25.0136,3/30/20,715
